u,v,length_m,free_flow_kph,speed_offpeak_kph,speed_rush_kph,travel_time_offpeak_s,travel_time_rush_s
1664444357,1664444358,11.01,25.0,24.81,17.75,1.6,2.23
1664444357,6510738016,238.49,35.0,34.9,24.11,24.6,35.62
1664444358,1664444357,11.01,25.0,25.0,19.78,1.59,2.0
1664444358,9407485384,246.55,35.0,34.9,25.23,25.43,35.18
1664444364,1708037889,10.81,35.0,34.97,24.81,1.11,1.57
1664444364,6510467334,154.08,35.0,34.98,24.35,15.86,22.78
1664471841,1664471846,11.48,25.0,24.66,20.41,1.68,2.03
1664471841,1708037975,363.41,35.0,35.0,22.08,37.38,59.26
1664471846,2039943041,66.86,35.0,34.81,26.6,6.91,9.05
1664471846,1664471841,11.48,25.0,25.0,20.02,1.65,2.07
1664472042,5428015573,28.65,35.0,34.77,27.58,2.97,3.74
1664472042,1664046233,399.55,40.0,40.0,25.33,35.96,56.78
1664472105,1742495420,10.79,30.0,30.0,21.21,1.29,1.83
1664472105,1664472042,57.53,35.0,34.71,23.04,5.97,8.99
1664487461,6157936645,295.24,30.0,29.07,22.34,36.56,47.58
1664487461,13984711090,113.13,35.0,34.98,25.66,11.64,15.87
1664524163,1673489677,12.29,35.0,34.87,24.23,1.27,1.83
1664524186,1664524163,13.67,35.0,34.9,26.34,1.41,1.87
1664524186,6463499199,166.47,35.0,34.84,21.79,17.2,27.5
1664524242,1705350262,77.45,35.0,34.96,27.91,7.98,9.99
1664524242,1706090563,14.38,35.0,34.61,21.96,1.5,2.36
1664524246,1664524242,14.39,35.0,34.94,28.84,1.48,1.8
1664545406,1706979992,265.97,35.0,34.95,22.17,27.39,43.18
1664545406,1664545438,30.67,35.0,34.99,28.65,3.16,3.85
1664545438,1663989213,24.0,35.0,34.8,23.56,2.48,3.67
1664545463,6469226341,119.89,30.0,30.0,20.23,14.39,21.34
1664545463,1663949686,12.45,30.0,29.9,17.94,1.5,2.5
1664545495,6469625599,31.02,30.0,30.0,23.04,3.72,4.85
1664545495,1664545502,51.08,20.0,20.0,15.86,9.19,11.59
1664545502,1662217236,52.06,20.0,19.66,16.53,9.53,11.34
1664545502,1664545504,65.03,20.0,19.92,16.3,11.75,14.36
1664545502,1664545495,51.08,20.0,20.0,15.3,9.2,12.02
1664545504,1664545502,65.03,20.0,19.97,14.46,11.72,16.19
1664545504,1662217195,52.71,20.0,20.0,14.07,9.49,13.48
1664545504,1706026469,191.66,20.0,19.97,12.37,34.56,55.8
1664545506,1665636279,65.76,30.0,29.91,22.97,7.91,10.31
1664545506,1719366024,131.59,20.0,19.95,13.1,23.74,36.17
1664545537,1708677926,19.63,35.0,34.85,27.54,2.03,2.57
1664545543,1720879629,41.75,30.0,29.73,21.87,5.06,6.87
1664545543,1664545537,13.18,35.0,34.63,27.9,1.37,1.7
1665256335,2035042950,53.44,20.0,19.96,12.86,9.64,14.96
1665256335,1664023653,24.16,40.0,39.74,28.07,2.19,3.1
1665256919,1665256921,15.39,30.0,29.92,19.25,1.85,2.88
1665256919,1665636280,154.43,30.0,29.18,21.32,19.06,26.08
1665256921,1665256925,8.99,30.0,30.0,24.12,1.08,1.34
1665256923,1665256919,8.33,30.0,29.98,21.8,1.0,1.37
1665256925,1663978354,68.21,30.0,29.92,19.38,8.21,12.67
1665256925,1665256923,16.8,30.0,29.98,18.88,2.02,3.2
1665600058,1665600067,17.8,20.0,20.0,13.59,3.2,4.71
1665600067,1665600058,17.8,20.0,19.78,18.12,3.24,3.54
1665600067,1665600075,45.24,20.0,20.0,14.57,8.14,11.17
1665600067,1665600070,115.44,20.0,19.89,11.6,20.9,35.82
1665600070,1709544415,46.9,20.0,19.91,13.51,8.48,12.5
1665600070,1665600099,45.25,20.0,19.78,13.19,8.23,12.35
1665600070,1665600067,115.44,20.0,19.98,16.33,20.8,25.45
1665600070,1703864897,173.26,20.0,19.89,12.23,31.36,51.0
1665600075,1665600099,115.94,20.0,19.99,12.0,20.88,34.8
1665600075,1665600067,45.24,20.0,19.05,12.36,8.55,13.18
1665600075,1665600127,46.41,20.0,20.0,12.22,8.35,13.67
1665600099,1665600124,119.55,20.0,20.0,16.43,21.52,26.19
1665600099,1665600075,115.94,20.0,19.88,15.5,20.99,26.93
1665600099,1665600070,45.25,20.0,20.0,13.25,8.15,12.29
1665600099,1665600159,45.64,20.0,20.0,12.42,8.22,13.23
1665600124,1665600099,119.55,20.0,19.98,11.75,21.54,36.64
1665600127,1665600075,46.41,20.0,19.62,13.16,8.52,12.7
1665600127,1665600185,43.26,20.0,19.97,16.34,7.8,9.53
1665600127,1665600159,116.45,20.0,19.95,12.03,21.01,34.86
1665600159,1665600099,45.64,20.0,19.92,12.34,8.25,13.32
1665600159,1665600206,46.88,20.0,19.9,14.48,8.48,11.65
1665600159,1665600127,116.45,20.0,20.0,14.51,20.96,28.89
1665600159,1665600190,197.68,20.0,20.0,12.8,35.59,55.58
1665600185,1665600127,43.26,20.0,20.0,13.36,7.79,11.66
1665600185,1665600209,23.5,20.0,19.99,12.08,4.23,7.01
1665600185,1665600206,117.15,20.0,19.98,13.18,21.11,31.99
1665600190,1665600245,73.01,20.0,19.93,13.48,13.19,19.5
1665600190,1713922450,113.5,20.0,19.98,15.43,20.45,26.48
1665600190,1665600159,197.68,20.0,20.0,13.49,35.58,52.74
1665600206,1665600159,46.88,20.0,19.99,14.59,8.44,11.57
1665600206,1665600317,46.69,20.0,19.98,12.56,8.41,13.39
1665600206,1665600185,117.15,20.0,19.98,17.19,21.11,24.53
1665600206,1665600245,141.36,20.0,20.0,14.0,25.45,36.36
1665600209,1665600185,23.5,20.0,19.98,16.72,4.23,5.06
1665600245,1665600206,141.36,20.0,19.99,13.68,25.46,37.2
1665600245,1665615680,50.89,20.0,19.93,13.05,9.19,14.04
1665600245,1665600190,73.01,20.0,19.95,17.82,13.17,14.75
1665600317,1665600206,46.69,20.0,19.91,17.18,8.44,9.78
1665600317,1703827421,120.71,20.0,20.0,13.59,21.73,31.98
1665600317,1665615682,31.77,20.0,19.92,16.65,5.74,6.87
1665615680,1703827428,47.34,20.0,20.0,12.73,8.52,13.39
1665615680,1665615682,74.9,20.0,19.97,13.52,13.5,19.94
1665615680,1665600245,50.89,20.0,20.0,13.49,9.16,13.58
1665615682,1703827429,48.12,20.0,19.92,11.96,8.7,14.48
1665615682,1665600317,31.77,20.0,20.0,14.44,5.72,7.92
1665615682,1665615680,74.9,20.0,19.97,14.91,13.5,18.08
1665615686,1703827428,40.94,20.0,19.96,13.34,7.38,11.05
1665615686,1665615725,40.36,20.0,19.99,15.33,7.27,9.48
1665615686,1703827424,129.83,20.0,19.51,14.07,23.96,33.22
1665615686,1665615708,143.63,20.0,20.0,13.24,25.86,39.05
1665615708,1703827435,37.5,20.0,20.0,13.15,6.75,10.27
1665615708,1703827432,7.44,20.0,19.97,13.15,1.34,2.04
1665615708,1665615686,143.63,20.0,20.0,13.44,25.86,38.48
1665615725,1665615686,40.36,20.0,19.99,16.76,7.27,8.67
1665615725,1703827427,129.7,20.0,19.99,16.59,23.36,28.15
1665615725,1665615741,173.83,20.0,19.97,13.36,31.33,46.83
1665615725,1665615763,47.59,20.0,20.0,14.19,8.57,12.07
1665615741,1703827435,3.14,20.0,20.0,13.67,0.57,0.83
1665615741,1665615725,173.83,20.0,20.0,15.23,31.29,41.08
1665615741,1665615798,49.33,20.0,19.91,13.82,8.92,12.85
1665615763,1665615725,47.59,20.0,19.99,17.85,8.57,9.6
1665615763,1665615798,210.03,30.0,29.98,21.45,25.22,35.24
1665615763,9582465817,410.33,30.0,28.42,18.9,51.97,78.16
1665615798,1665615741,49.33,20.0,19.99,12.44,8.88,14.28
1665615798,3048181616,200.71,30.0,29.99,20.59,24.09,35.09
1665615798,1665615763,210.03,30.0,29.55,25.6,25.58,29.54
1665636277,1663968758,19.85,30.0,29.99,21.2,2.38,3.37
1665636277,1665636279,15.39,30.0,29.63,21.26,1.87,2.61
1665636279,1665636282,8.99,30.0,29.7,18.51,1.09,1.75
1665636280,1665636277,8.33,30.0,29.3,20.68,1.02,1.45
1665636282,1665256921,153.77,30.0,29.93,18.6,18.49,29.77
1665636282,1665636280,16.8,30.0,30.0,20.34,2.02,2.97
1665636310,1708677936,15.41,35.0,34.99,22.79,1.59,2.43
1665636315,1665636337,32.18,30.0,30.0,19.45,3.86,5.96
1665636315,2009824538,12.4,20.0,19.99,14.66,2.23,3.05
1665636315,1703827421,48.58,20.0,20.0,12.66,8.74,13.82
1665636335,2009824538,32.62,30.0,29.99,22.11,3.92,5.31
1665636335,1665636337,15.39,30.0,30.0,20.66,1.85,2.68
1665636337,1665636343,8.99,30.0,30.0,20.79,1.08,1.56
1665636338,1665636335,8.33,30.0,29.99,22.0,1.0,1.36
1665636343,1665636338,16.8,30.0,30.0,19.22,2.02,3.15
1665636343,3048181616,149.13,30.0,29.99,24.77,17.9,21.67
1665664273,2453308628,231.7,20.0,19.31,14.83,43.19,56.23
1665664273,2453308614,82.58,20.0,20.0,17.85,14.87,16.66
1665664273,10039651274,83.31,25.0,24.98,16.62,12.01,18.04
1665664432,2453308651,16.25,30.0,29.98,18.59,1.95,3.15
1665664432,10281561681,114.87,40.0,39.92,26.6,10.36,15.55
1673435220,1673435222,13.01,35.0,35.0,28.11,1.34,1.67
1673435220,1713920387,195.65,30.0,29.98,25.59,23.49,27.52
1673435222,1663989284,29.54,35.0,34.96,27.84,3.04,3.82
1673435226,1674402847,12.78,30.0,29.87,24.32,1.54,1.89
1673435227,1673435228,12.68,30.0,28.31,19.51,1.61,2.34
1673435227,6508771874,179.85,30.0,29.83,20.95,21.7,30.9
1673435228,1674402853,11.23,30.0,30.0,22.6,1.35,1.79
1673435233,1708677917,19.04,35.0,34.98,24.08,1.96,2.85
1673435234,6469112212,63.36,30.0,30.0,19.63,7.6,11.62
1673435234,1673435233,10.02,35.0,34.22,21.91,1.05,1.65
1673435235,6469187408,94.44,30.0,30.0,18.17,11.33,18.71
1673435235,1673435236,12.92,35.0,34.99,25.38,1.33,1.83
1673435236,1708677921,15.88,35.0,34.39,26.14,1.66,2.19
1673489534,1673489547,49.26,40.0,40.0,27.07,4.43,6.55
1673489534,2176570133,67.86,30.0,28.89,20.56,8.46,11.88
1673489547,9565432041,210.54,40.0,39.91,27.48,18.99,27.59
1673489558,1663187155,24.23,35.0,34.95,27.15,2.5,3.21
1673489559,1708015279,50.83,30.0,30.0,21.47,6.1,8.52
1673489559,1663121389,12.16,35.0,35.0,22.74,1.25,1.93
1673489562,1705344624,54.02,30.0,30.0,17.65,6.48,11.02
1673489562,1673489558,12.73,35.0,34.93,21.39,1.31,2.14
1673489613,2017324095,13.21,30.0,29.96,24.66,1.59,1.93
1673489613,6463513358,190.11,30.0,29.99,21.51,22.82,31.82
1673489615,1673489613,12.49,30.0,29.99,19.92,1.5,2.26
1673489615,6508464194,46.32,30.0,29.83,20.38,5.59,8.18
1673489674,1674408779,14.08,35.0,34.82,22.96,1.46,2.21
1673489677,6508239102,183.93,30.0,29.99,24.36,22.08,27.18
1673489677,1673489674,12.61,35.0,34.99,25.05,1.3,1.81
1673489679,2016703889,202.15,30.0,30.0,19.88,24.26,36.61
1673489679,1673489681,12.79,35.0,35.0,23.53,1.32,1.96
1673489681,1664524186,12.22,35.0,34.96,27.18,1.26,1.62
1673489690,1674402835,15.73,30.0,30.0,18.09,1.89,3.13
1673489691,1714826116,101.6,30.0,29.96,24.68,12.21,14.82
1673489691,1673489690,13.08,30.0,29.56,26.14,1.59,1.8
1673489693,6508585036,89.53,30.0,30.0,18.37,10.74,17.54
1673489693,1673489695,12.97,30.0,29.98,18.25,1.56,2.56
1673489695,1674402843,10.37,30.0,29.44,22.63,1.27,1.65
1673617622,1708677903,15.08,35.0,34.83,25.82,1.56,2.1
1673617623,1719052051,46.76,30.0,30.0,17.64,5.61,9.54
1673617623,1673617622,12.89,35.0,34.99,25.6,1.33,1.81
1673617624,1742495589,113.84,30.0,29.98,23.44,13.67,17.48
1673617624,1673617625,12.93,35.0,34.7,29.07,1.34,1.6
1673617625,1708677909,11.11,35.0,35.0,21.67,1.14,1.85
1673636032,1784283038,16.7,35.0,35.0,27.73,1.72,2.17
1673636046,1768893459,219.1,30.0,29.99,25.5,26.31,30.93
1673636046,1673636047,12.92,30.0,29.78,20.49,1.56,2.27
1673636047,1663949420,17.82,30.0,30.0,19.09,2.14,3.36
1673636048,1663949402,13.26,30.0,29.95,19.67,1.59,2.43
1673636050,1685765529,47.11,30.0,29.97,27.8,5.66,6.1
1673636050,1673636048,12.83,30.0,30.0,23.18,1.54,1.99
1673636057,6510707129,20.38,30.0,29.99,25.54,2.45,2.87
1673636057,1684522717,185.8,20.0,19.97,14.62,33.49,45.75
1673636060,1684522653,35.18,30.0,30.0,17.49,4.22,7.24
1673636060,1673636063,12.89,35.0,35.0,25.17,1.33,1.84
1673636063,1663949462,18.37,35.0,34.89,25.95,1.9,2.55
1673636064,1663949448,15.87,35.0,34.51,24.02,1.66,2.38
1673636065,1686638133,99.82,30.0,30.0,19.33,11.98,18.59
1673636065,1673636064,9.8,35.0,34.83,30.03,1.01,1.17
1673640250,1768870699,219.87,30.0,29.34,21.96,26.97,36.04
1673640250,1673640251,12.7,30.0,29.98,28.18,1.53,1.62
1673640251,1663968680,14.05,30.0,29.99,20.01,1.69,2.53
1673640253,6470130954,45.28,30.0,29.91,22.75,5.45,7.17
1673640253,1663949594,13.0,30.0,30.0,21.67,1.56,2.16
1673644879,1673644880,12.96,30.0,30.0,18.85,1.56,2.48
1673644879,6510367680,106.31,30.0,30.0,19.23,12.76,19.9
1673644880,1685988086,13.57,30.0,30.0,18.5,1.63,2.64
1673644881,2176570096,16.19,30.0,30.0,25.54,1.94,2.28
1673644883,1673644881,13.01,30.0,29.96,19.62,1.56,2.39
1673644883,2026327874,42.21,30.0,29.82,23.75,5.1,6.4
1673644886,1685765556,139.07,30.0,30.0,24.54,16.69,20.4
1673644886,1673644887,12.89,35.0,34.99,31.25,1.33,1.48
1673644887,2175686637,16.45,35.0,35.0,23.81,1.69,2.49
1673644888,2175686642,15.17,35.0,34.96,25.64,1.56,2.13
1673644890,2026329757,28.22,30.0,29.97,21.16,3.39,4.8
1673644890,1673644888,12.79,35.0,35.0,25.47,1.32,1.81
1674402743,1674402814,44.42,30.0,29.88,22.09,5.35,7.24
1674402743,1674402760,55.04,30.0,30.0,23.19,6.61,8.55
1674402760,9399387341,353.75,40.0,39.88,26.37,31.93,48.29
1674402760,1674402743,55.04,30.0,29.73,23.83,6.66,8.31
1674402814,1706061919,310.01,30.0,29.98,21.96,37.22,50.82
1674402814,1719383313,53.95,20.0,19.98,11.84,9.72,16.4
1674402835,1726094425,48.98,30.0,29.93,18.08,5.89,9.75
1674402835,1674402838,14.05,30.0,30.0,25.79,1.69,1.96
1674402838,1673489693,15.3,30.0,29.9,20.02,1.84,2.75
1674402840,1673489691,10.93,30.0,29.81,17.9,1.32,2.2
1674402843,1674402840,13.88,30.0,30.0,23.35,1.67,2.14
1674402843,1719055986,154.68,30.0,29.99,17.77,18.57,31.34
1674402845,1719055985,160.08,30.0,29.76,18.54,19.37,31.08
1674402847,2039909213,37.29,30.0,30.0,18.68,4.48,7.19
1674402847,1674402849,13.96,30.0,30.0,20.34,1.68,2.47
1674402849,1673435227,15.37,30.0,29.96,25.34,1.85,2.18
1674402851,1663949484,14.03,30.0,29.92,24.84,1.69,2.03
1674402853,6468843614,190.56,30.0,30.0,23.91,22.87,28.69
1674402853,1674402851,13.94,30.0,30.0,19.41,1.67,2.59
1674402858,1674402862,13.36,30.0,29.95,22.32,1.61,2.15
1674402858,6469039265,193.53,30.0,30.0,23.51,23.22,29.63
1674402862,1664545463,13.17,30.0,29.79,22.98,1.59,2.06
1674408775,1674408781,126.36,35.0,34.96,26.29,13.01,17.31
1674408775,2019091751,274.62,35.0,35.0,26.71,28.25,37.02
1674408779,2019454133,108.33,35.0,35.0,26.68,11.14,14.62
1674408779,1674408781,13.99,35.0,34.9,23.14,1.44,2.18
1674408781,1673489679,14.87,35.0,34.78,30.48,1.54,1.76
1674528877,1674402858,13.61,30.0,30.0,26.98,1.63,1.82
1674528878,2026248586,122.24,30.0,29.86,24.62,14.74,17.87
1674528878,1674528877,12.93,30.0,29.99,21.98,1.55,2.12
1674528893,1768870712,210.99,30.0,29.93,22.58,25.38,33.64
1674528893,1674528895,12.79,30.0,29.83,21.09,1.54,2.18
1674528895,1663968696,16.63,30.0,29.99,24.71,2.0,2.42
1675702168,6509376840,119.87,30.0,29.98,20.21,14.39,21.35
1675702168,1686650624,255.15,20.0,20.0,14.57,45.93,63.03
1684336108,1684425925,15.13,20.0,20.0,15.14,2.72,3.6
1684336108,1684395897,52.24,20.0,19.95,15.55,9.43,12.1
1684336108,2024783027,170.61,20.0,20.0,15.28,30.71,40.19
1684336109,2024783023,23.1,20.0,19.93,15.01,4.17,5.54
1684336109,11499379250,90.93,20.0,20.0,13.08,16.37,25.02
1684336109,4415603951,49.49,20.0,20.0,12.17,8.91,14.65
1684336113,1742495420,47.85,20.0,19.95,13.01,8.63,13.24
1684336113,1684566954,12.13,20.0,19.9,12.79,2.19,3.42
1684336113,1684354462,54.15,20.0,19.96,14.45,9.77,13.49
1684336113,1684399956,200.81,20.0,19.85,13.78,36.42,52.45
1684349393,4415603951,49.62,20.0,19.95,16.11,8.95,11.09
1684349393,1742495420,106.95,30.0,29.88,21.9,12.88,17.58
1684349393,2176570163,108.78,30.0,30.0,28.11,13.05,13.93
1684349395,11499385719,74.42,20.0,20.0,17.78,13.4,15.07
1684349395,1684352312,50.56,20.0,19.98,14.94,9.11,12.18
1684349395,2024783025,50.4,20.0,19.99,13.63,9.08,13.31
1684352312,1684349395,50.56,20.0,20.0,14.31,9.1,12.72
1684352312,11499385718,75.12,20.0,20.0,13.35,13.52,20.26
1684352312,1684399955,35.12,20.0,19.6,13.01,6.45,9.72
1684354462,11499385718,91.57,20.0,20.0,12.85,16.48,25.65
1684354462,1684336113,54.15,20.0,19.83,18.54,9.83,10.52
1684354462,4415603951,51.13,20.0,20.0,13.31,9.2,13.82
1684354465,1684395897,49.72,20.0,20.0,13.74,8.95,13.02
1684354465,1684357886,54.12,20.0,19.95,13.38,9.76,14.56
1684354465,1684395063,167.54,20.0,19.77,13.05,30.51,46.21
1684357886,1684396711,49.04,20.0,20.0,16.14,8.83,10.94
1684357886,1684354465,54.12,20.0,19.97,16.74,9.76,11.64
1684357886,6469857579,191.92,20.0,19.95,14.51,34.62,47.63
1684395063,1684399955,36.52,20.0,20.0,15.23,6.57,8.63
1684395063,2024783018,51.01,20.0,20.0,14.43,9.18,12.73
1684395063,1684354465,167.54,20.0,19.97,12.37,30.2,48.77
1684395897,3871279493,49.2,20.0,20.0,13.4,8.86,13.22
1684395897,1684336108,52.24,20.0,19.96,14.88,9.42,12.64
1684395897,1684354465,49.72,20.0,19.99,14.05,8.95,12.74
1684395897,2024783018,168.74,20.0,20.0,15.54,30.38,39.09
1684396711,1684357886,49.04,20.0,19.89,13.99,8.88,12.62
1684396711,2176570122,23.95,30.0,29.93,17.71,2.88,4.87
1684399955,1684352312,35.12,20.0,20.0,13.52,6.32,9.35
1684399955,1684395063,36.52,20.0,20.0,11.85,6.57,11.09
1684399955,1684399956,54.39,20.0,19.99,15.27,9.8,12.82
1684399956,6469857579,13.65,20.0,20.0,12.66,2.46,3.88
1684399956,1684399955,54.39,20.0,20.0,12.26,9.79,15.98
1684399956,1684336113,200.81,20.0,19.99,16.75,36.16,43.16
1684401260,2024783025,34.89,20.0,19.99,14.74,6.28,8.52
1684401260,2024783027,35.2,20.0,20.0,14.6,6.34,8.68
1684401260,1684401263,58.09,20.0,20.0,14.55,10.46,14.38
1684401263,6509345833,87.74,30.0,29.68,18.19,10.64,17.37
1684401263,1684401260,58.09,20.0,19.84,15.13,10.54,13.82
1684425925,1684336108,15.13,20.0,19.99,16.07,2.73,3.39
1684489318,1684553736,50.26,20.0,19.95,12.92,9.07,14.01
1684489318,1673636048,45.91,30.0,29.97,17.76,5.52,9.31
1684496358,2024740636,57.61,20.0,19.98,12.71,10.38,16.32
1684496358,1684496361,49.94,20.0,20.0,14.46,8.99,12.43
1684496358,2024740620,52.03,20.0,20.0,16.92,9.37,11.07
1684496360,1684553736,50.75,20.0,19.81,16.99,9.22,10.75
1684496360,2024740636,264.65,20.0,20.0,12.21,47.64,78.05
1684496360,1684522699,49.82,20.0,19.88,16.46,9.02,10.9
1684496361,1684505580,322.9,20.0,19.96,15.56,58.23,74.72
1684496361,6470057624,84.46,20.0,19.87,15.5,15.3,19.61
1684496361,1684496358,49.94,20.0,20.0,14.89,8.99,12.08
1684496361,2176570098,57.11,20.0,19.82,17.89,10.37,11.49
1684505358,2024740620,269.94,20.0,19.89,15.7,48.86,61.91
1684505358,11499395090,46.72,20.0,20.0,12.39,8.41,13.57
1684505358,1684505580,50.96,20.0,20.0,14.2,9.17,12.92
1684505580,1684496361,322.9,20.0,19.9,12.9,58.4,90.11
1684505580,1684505358,50.96,20.0,19.19,16.05,9.56,11.43
1684505580,1742495427,59.24,20.0,20.0,13.69,10.66,15.58
1684506446,1684522630,49.99,20.0,19.81,12.34,9.08,14.58
1684506446,1684512136,55.05,20.0,19.79,13.88,10.01,14.28
1684506446,1684510248,268.98,20.0,19.75,16.87,49.02,57.41
1684506459,1684512136,53.01,20.0,20.0,17.58,9.54,10.86
1684506459,2024740634,48.26,20.0,19.98,14.73,8.7,11.79
1684506459,10272969963,136.12,20.0,20.0,13.71,24.5,35.75
1684510248,2024740627,56.09,20.0,19.99,14.37,10.1,14.05
1684510248,1684506446,268.98,20.0,19.97,14.17,48.5,68.34
1684510248,3048891433,47.02,20.0,19.99,17.43,8.47,9.71
1684511417,2024740620,49.94,20.0,20.0,18.04,8.99,9.97
1684511417,1684522630,50.39,20.0,20.0,12.48,9.07,14.53
1684511417,1684511418,269.4,20.0,20.0,14.76,48.5,65.69
1684511418,3048891433,52.7,20.0,19.96,14.91,9.51,12.73
1684511418,11499395090,2.27,20.0,20.0,14.4,0.41,0.57
1684511418,1684511417,269.4,20.0,19.96,13.5,48.58,71.82
1684512136,1684506446,55.05,20.0,20.0,13.13,9.91,15.09
1684512136,1684506459,53.01,20.0,19.98,16.31,9.55,11.7
1684512136,2024740631,52.93,20.0,20.0,13.99,9.53,13.62
1684512138,1684522651,43.03,20.0,19.76,12.78,7.84,12.12
1684512138,2024887914,192.03,35.0,34.98,28.39,19.76,24.35
1684512138,2024881668,9.44,20.0,19.8,16.99,1.72,2.0
1684522612,2024740634,49.75,20.0,19.84,12.51,9.03,14.31
1684522612,2024740636,51.39,20.0,19.99,17.17,9.26,10.78
1684522612,10272969964,134.67,20.0,19.92,13.95,24.34,34.76
1684522617,1684522694,146.03,20.0,19.98,17.97,26.32,29.26
1684522617,1684522656,43.34,20.0,19.72,15.39,7.91,10.14
1684522617,1684553739,43.7,20.0,19.96,18.52,7.88,8.49
1684522621,1684522673,146.29,20.0,20.0,15.95,26.33,33.01
1684522621,1684522700,39.72,20.0,19.95,12.5,7.17,11.44
1684522621,1684522656,36.3,20.0,20.0,13.47,6.53,9.7
1684522630,1684511417,50.39,20.0,19.77,18.27,9.17,9.93
1684522630,1684506446,49.99,20.0,19.74,17.71,9.12,10.16
1684522630,3048891433,270.23,20.0,19.98,14.93,48.69,65.17
1684522651,1684512138,43.03,20.0,19.99,14.64,7.75,10.58
1684522651,2024740624,45.58,20.0,19.88,12.67,8.25,12.95
1684522651,2024881651,188.07,20.0,19.91,14.6,34.01,46.38
1684522651,1684522698,191.17,20.0,20.0,14.77,34.41,46.61
1684522653,9988056592,68.1,30.0,30.0,21.01,8.17,11.67
1684522653,1684553739,39.95,20.0,20.0,14.5,7.19,9.92
1684522654,1684522694,41.72,20.0,20.0,13.15,7.51,11.42
1684522654,1684522673,39.78,20.0,19.72,14.17,7.26,10.1
1684522654,1684522656,145.63,20.0,19.99,12.82,26.22,40.9
1684522656,1684522654,145.63,20.0,19.99,15.81,26.22,33.16
1684522656,1684522621,36.3,20.0,20.0,15.73,6.53,8.31
1684522656,1684522617,43.34,20.0,19.92,15.54,7.83,10.04
1684522664,1684489318,200.75,30.0,30.0,20.31,24.09,35.58
1684522664,1684553738,54.47,20.0,19.92,13.16,9.84,14.9
1684522666,1684522673,38.72,20.0,19.99,13.46,6.98,10.36
1684522666,1684522692,45.41,20.0,19.92,15.17,8.21,10.78
1684522666,1684522700,146.24,20.0,19.96,13.47,26.37,39.1
1684522673,1684522654,39.78,20.0,19.75,11.96,7.25,11.98
1684522673,1684522666,38.72,20.0,20.0,15.97,6.97,8.73
1684522673,1684522621,146.29,20.0,20.0,12.87,26.33,40.91
1684522678,2024740629,42.21,20.0,19.96,14.6,7.61,10.4
1684522678,2024740631,49.16,20.0,19.93,13.73,8.88,12.89
1684522678,2024881650,187.96,20.0,19.81,13.3,34.16,50.89
1684522678,6510763590,83.69,20.0,19.7,13.12,15.29,22.96
1684522690,1673636057,50.87,30.0,29.92,20.61,6.12,8.88
1684522690,1684553737,42.14,20.0,19.97,13.82,7.6,10.97
1684522692,1684522666,45.41,20.0,19.99,12.59,8.18,12.98
1684522692,1684522717,43.91,20.0,19.94,16.38,7.93,9.65
1684522692,6510763590,106.49,20.0,20.0,14.56,19.17,26.32
1684522692,1684553737,146.31,20.0,19.95,12.85,26.4,41.0
1684522694,1684522698,44.84,20.0,19.98,15.39,8.08,10.49
1684522694,1684522654,41.72,20.0,19.99,12.61,7.51,11.91
1684522694,6510763589,109.34,20.0,19.99,13.3,19.69,29.59
1684522694,1684522617,146.03,20.0,20.0,16.29,26.29,32.27
1684522697,10272969965,133.17,20.0,19.9,14.55,24.09,32.94
1684522697,1684553738,49.8,20.0,20.0,15.81,8.96,11.34
1684522697,1684522699,49.61,20.0,19.99,13.16,8.94,13.58
1684522698,2024887914,44.28,20.0,19.99,12.6,7.97,12.65
1684522698,1684522694,44.84,20.0,20.0,14.63,8.07,11.04
1684522698,1684522651,191.17,20.0,19.86,13.64,34.65,50.46
1684522698,1684553739,146.95,20.0,19.9,14.01,26.58,37.76
1684522699,10272969964,132.18,20.0,19.95,13.95,23.85,34.11
1684522699,1684522697,49.61,20.0,20.0,17.67,8.93,10.11
1684522699,1684496360,49.82,20.0,20.0,13.26,8.97,13.52
1684522700,1684522666,146.24,20.0,19.96,13.71,26.38,38.4
1684522700,1684553737,46.41,20.0,20.0,15.65,8.35,10.67
1684522700,1684522621,39.72,20.0,19.96,14.12,7.16,10.12
1684522712,2024740614,45.54,20.0,19.95,14.01,8.22,11.7
1684522712,2024740612,48.81,30.0,29.54,23.93,5.95,7.34
1684522712,2024740621,209.84,30.0,30.0,21.85,25.18,34.57
1684522717,2024740631,190.12,20.0,19.98,13.26,34.26,51.6
1684522717,1673636057,185.8,20.0,19.46,13.02,34.38,51.37
1684522717,1684522692,43.91,20.0,19.98,18.52,7.91,8.53
1684553736,1684489318,50.26,20.0,20.0,13.6,9.05,13.3
